"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","720p","/input/720p/FourPeople_1280x720_60.yuv","1280x720","30","100","10","2","2","32","1","720p","1137623","0.098751997","3.048","32.811","6.173954","16.197076","38.654498","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","720p","/input/720p/FourPeople_1280x720_60.yuv","1280x720","30","100","10","average","2","32","1","720p","1137623","0.098751997","3.567500","28.030000","6.405568","15.611418","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","720p","/input/720p/FourPeople_1280x720_60.yuv","1280x720","30","100","10","average","2","32","1","720p","1137623","0.098751997","3.051500","32.772000","6.082452","16.440738","38.654498","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","1","2","32","1","1080p","1702484","0.065682253","8.067","12.397","12.565327","7.958408","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","1","2","32","1","1080p","1702484","0.065682253","6.830","14.640","10.821834","9.240578","37.712054","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","2","2","32","1","1080p","1702484","0.065682253","8.180","12.225","12.212078","8.188615","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","2","2","32","1","1080p","1702484","0.065682253","6.834","14.633","10.986106","9.102406","37.712054","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","average","2","32","1","1080p","1702484","0.065682253","8.123500","12.311000","12.388703","8.071870","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","1080p","/input/hd/BasketballDrive_1920x1080_50.yuv","1920x1080","60","100","10","average","2","32","1","1080p","1702484","0.065682253","6.832000","14.636500","10.903970","9.170972","37.712054","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","1","2","32","30","qcif","13243","0.041802399","0.221","451.672","2.079262","48.093987","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","1","2","32","30","qcif","13243","0.041802399","0.222","449.554","2.139591","46.737905","38.041375","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","2","2","32","30","qcif","13243","0.041802399","0.258","388.017","2.241244","44.618078","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","2","2","32","30","qcif","13243","0.041802399","0.221","452.223","2.047413","48.842124","38.041375","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","average","2","32","30","qcif","13243","0.041802399","0.239500","419.844500","2.160253","46.290874","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","qcif","/input/qcif/akiyo_qcif.yuv","176x144","30","100","10","average","2","32","30","qcif","13243","0.041802399","0.221500","450.888500","2.093502","47.766852","38.041375","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","cif","/input/cif/waterfall_cif.yuv","352x288","30","100","10","1","2","32","30","cif","60129","0.047450284","0.289","346.274","2.256204","44.322233","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","cif","/input/cif/waterfall_cif.yuv","352x288","30","100","10","1","2","32","30","cif","60129","0.047450284","0.306","326.434","2.407953","41.529050","34.456341","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","cif","/input/cif/waterfall_cif.yuv","352x288","30","100","10","2","2","32","30","cif","60129","0.047450284","0.277","360.810","2.233116","44.780477","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","cif","/input/cif/waterfall_cif.yuv","352x288","30","100","10","2","2","32","30","cif","60129","0.047450284","0.292","342.649","2.396173","41.733214","34.456341","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","cif","/input/cif/waterfall_cif.yuv","352x288","30","100","10","average","2","32","30","cif","60129","0.047450284","0.283000","353.542000","2.244660","44.550177","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","cif","/input/cif/waterfall_cif.yuv","352x288","30","100","10","average","2","32","30","cif","60129","0.047450284","0.299000","334.541500","2.402063","41.630881","34.456341","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","360p","/input/360p/BasketballDrive_640x360_50.yuv","640x360","50","100","10","1","2","32","30","360p","94312","0.032747222","0.375","266.367","2.531270","39.505861","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","360p","/input/360p/BasketballDrive_640x360_50.yuv","640x360","50","100","10","1","2","32","30","360p","94312","0.032747222","0.436","229.484","2.679773","37.316594","34.952783","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","encode","360p","/input/360p/BasketballDrive_640x360_50.yuv","640x360","50","100","10","2","2","32","30","360p","94312","0.032747222","0.370","270.373","2.414995","41.407953","null","null","null","null","null","none","0"
"resolution-matrix.v1","rtx5060-docker","docker","omarelghati/nvcr:0.19.1-amd64-cuda12.8-trt10.9","omarelghati/nvcr@sha256:9f602e6d2543df122b7e37f4e28400f8639f50884562628832b9a586c67acdbf","decode","360p","/input/360p/BasketballDrive_640x360_50.yuv","640x360","50","100","10","2","2","32","30","360p","94312","0.032747222","0.435","230.057","2.679322","37.322875","34.952783","null","null","null","null","none","0"
